1758, 11.0124628031,  2.0229099450,
1759, 12.3692739582,  2.0192493022,
1760, 10.9182996640,  2.0092612950,
1761, 10.2166228266,  2.4710183839,
1762, 10.0882032940,  2.0673535400,
1763, 10.8662766412,  2.0703586508,
1764, 11.0414412175,  2.4764483833,
1765, 11.0414456575,  2.4768183833,
1766, 11.5865508941,  2.0886334778,
1767, 11.9569373297,  2.1352897800,
1768, 11.4372201125,  2.4876719083,
1769, 12.1101767215,  2.1314131322,
1770, 11.2040198569,  2.1017298142,
1771, 11.9942620745,  2.1298485883,
1772, 10.3556969522,  2.0972266500,
1773, 11.2658703285,  2.4936222258,
1774, 10.8332520148,  2.1147284967,
1775, 10.6310859002,  2.1920730686,
1776, 11.5517927162,  1.9977778331,
1777, 10.9659557079,  1.9903437533,
1778, 12.0161986150,  1.9874893878,
1779, 10.9676940469,  2.2066390858,
1780, 11.9837207916,  2.2130616767,
1781, 11.6918566508,  1.9681672900,
1782, 10.6914139083,  1.9009024656,
1783, 11.2473452689,  2.2522988394,
1784, 12.3981058275,  2.2612055700,
1785, 10.9440844196,  2.2574515472,
1786, 10.4423796853,  0.1657702856,
1787, 11.5531245939,  1.8685189350,
1788, 10.4270427225,  1.8819480122,
1789, 12.2835191435,  1.9177907767,
1790, 11.6786888258,  1.9343041233,
1791, 10.7277154421,  2.2361441575,
1792, 11.9878872967,  2.2395872675,
1793, 12.1606871475,  1.6320066000,
1794, 10.9992408633,  2.4046729889,
1795, 10.6756099423,  1.6184151267,
1796, 10.1299865501,  0.1499920525,
1797, 11.6978790859,  1.5441022492,
1798, 11.6711868293,  1.5321764500,
1799, 11.5859109467,  1.5243677505,
1800, 10.4595211050,  2.4500919144,
1801, 11.2004355873,  1.5588064233,
1802, 11.9367508025,  1.5682377467,
1803, 10.5395644299,  2.4456259250,
1804, 12.3075442823,  2.2860307833,
1805, 10.7445721392,  1.8267006711,
1806, 10.0949668536,  1.8178066600,
1807, 10.3450481662,  1.8054388100,
1808, 10.4751404040,  1.7980101147,
1809, 10.4545498510,  2.3049078133,
1810, 11.1683734047,  2.3060208558,
1811, 10.8701216555,  2.3078382500,
1812, 10.7947957718,  2.3142024317,
1813, 11.2704003811,  1.7855347722,
1814, 11.4029941641,  1.7082476417,
1815, 11.7857851095,  1.7024487122,
1816, 11.9856992469,  1.6900120372,
1817, 11.0500871002,  1.6709796078,
1818, 12.4745148407,  1.6702606775,
1819, 11.3891058034,  1.6640637489,
1820, 12.1889757575,  1.6492015033,
1821, 10.6852772411,  2.3999884033,
1822, 10.0549326228,  1.7120770000,
1823, 11.5577286100,  1.7254550000,
1824, 11.6928435434,  2.3568505183,
1825, 11.0175736557,  1.7377724700,
1826, 10.7335432202,  1.7599322228,
1827, 12.4385925081,  0.0257459653,
1828, 10.7055127292,  1.7498727400,
1829, 11.4883679711,  0.1213679492,
1830, 10.0052131294,  0.4105334931,
1831, 11.4809164346,  1.5121945222,
1832, 10.7731845262,  1.0332546322,
1833, 11.3902086100,  1.4974625000,
1834, 10.9721931072,  1.4950307456,
1835, 12.1977896515,  0.4526261900,
1836, 10.2776766409,  1.4801365144,
1837, 10.4887646842,  1.4782371572,
1838, 11.2712177580,  0.6084240756,
1839, 11.9950323124,  0.4761765233,
1840, 12.2507151635,  1.4683037711,
1841, 11.5074026931,  0.5161556933,
1842, 11.4774102759,  0.5794084505,
1843, 12.4229590643,  0.5208733533,
1844, 11.6045872355,  0.5823255267,
1845, 11.4845723585,  0.5057834792,
1846, 12.3962422691,  0.5881709042,
1847, 11.5506631435,  0.4953179550,
1848, 12.4060519896,  1.4272028925,
1849, 11.1120459941,  0.5251112356,
1850, 10.7310743047,  0.5573878567,
1851, 10.1140419898,  1.4166231600,
1852, 12.3930566171,  0.5632150858,
1853, 10.3450942699,  0.7092082183,
1854, 10.7008926223,  1.3974186939,
1855, 10.8926139621,  1.3920796067,
1856, 12.0551175839,  1.3844202817,
1857, 11.9022981734,  0.1900904067,
1858, 10.6697405829,  0.3882169475,
1859, 10.7183589909,  0.3981392019,
1860, 12.4750756777,  0.4072306733,
1861, 10.7241159368,  1.3055493700,
1862, 10.5094844861,  1.0236434425,
1863, 10.5172394952,  1.3012256203,
1864, 10.9064304172,  0.2439341200,
1865, 10.4341110787,  0.1583840578,
1866, 10.7399382716,  1.2927931708,
1867, 11.4328705994,  0.0272064322,
1868, 11.4164571417,  0.7270265275,
1869, 10.4291128871,  0.1123010178,
1870, 12.3251745098,  0.2666368433,
1871, 12.1201332526,  1.0088930208,
1872, 11.5054283065,  0.7555081600,
1873, 11.2958405875,  1.2620387733,
1874, 12.4152752858,  0.3427374600,
1875, 12.3799990972,  1.2599966800,
1876, 12.1834182240,  1.0133795997,
1877, 10.1660472342,  1.2528725739,
1878, 10.4718321659,  1.2527017464,
1879, 10.0525203884,  0.2024024144,
1880, 10.3629802952,  1.0104414300,
1881, 10.0534071340,  1.0093427611,
1882, 11.3959172365,  1.2505119156,
1883, 11.9379996571,  0.7420644933,
1884, 12.4453323734,  0.2594764833,
1885, 10.6787934034,  0.7363001467,
1886, 11.5057414171,  0.8388925500,
1887, 11.2349724353,  0.8300295006,
1888, 12.3559908823,  0.9966256189,
1889, 10.0612107139,  1.2185131639,
68636, 203.8446652800,  0.4021733300,
1890, 11.4078715341,  0.8201875000,
1891, 10.8096444400,  0.8189950000,
1892, 10.7513156942,  0.2272929667,
1893, 12.2391041777,  0.3662939958,
1894, 10.7989158583,  0.1274374967,
1895, 11.3788007009,  0.1838891167,
1896, 10.5815676722,  1.2051494444,
1897, 10.5900613028,  0.8059961872,
1898, 10.2177787174,  0.0848405825,
1899, 11.1622769303,  0.7949808325,
1900, 10.2105004234,  1.1737188700,
1901, 10.1780128503,  0.7662508033,
1902, 10.0409915218,  0.7582402242,
1903, 12.3156876301,  0.0496228600,
1904, 12.0632838232,  1.1613798411,
1905, 10.6736015898,  0.8930950733,
1906, 10.2657609495,  0.3472337742,
1907, 12.2773246451,  0.8741674692,
1908, 10.6530669237,  0.9824387039,
1909, 10.7189850662,  0.8524190000,
1910, 11.5485316084,  0.9857742019,
1911, 12.4042156221,  0.8487145142,
1912, 10.0062653291,  1.0945509161,
1913, 12.1114519760,  0.9115411867,
1914, 11.9798621495,  0.9513409656,
1915, 12.2367796080,  0.9703354392,
1916, 11.6734703812,  0.9595932589,
1917, 10.0696518874,  0.9540832292,
1918, 10.9797467531,  0.9553014000,
1919, 10.6705537815,  1.6951587569,
1920, 10.1012458044,  1.1344902500,
1921, 11.7202371373,  0.3768604717,
1922, 10.5280067147,  1.0634513561,
1923, 10.3916562127,  1.7479534122,
1924, 10.8227450048,  2.0536267308,
1925, 12.1384244838,  0.3820488647,
1926, 11.2956637354,  0.2532885061,
1927, 13.5767381260,  1.0792395000,
1928, 12.8590435823,  0.9099427550,
1929, 13.7855178375,  0.0185332897,
1930, 13.1158502463,  1.0990099575,
1931, 13.7029116669,  1.1008082700,
1932, 13.7999029579,  0.9326426266,
1933, 13.3096304533,  0.0552878650,
1934, 12.5473257987,  0.8562740122,
1935, 13.4990269157,  2.0312663356,
1936, 12.6383653879,  2.0208688033,
1937, 13.4686841156,  0.0268275011,
1938, 13.3612700063,  0.8990546978,
1939, 13.1090673163,  1.9868502611,
1940, 13.7558308456,  0.7895547733,
1941, 13.2915639341,  0.1696986572,
1942, 13.2087202768,  1.1871981286,
1943, 13.3188906966,  0.8080177189,
1944, 13.3745288391,  1.1940313600,
1945, 12.5487621116,  1.2078380578,
1946, 13.0170778004,  0.8224414572,
1947, 13.2513858217,  0.1146047267,
1948, 12.5240500427,  1.2242485033,
1949, 13.4113860596,  1.9095650344,
1950, 13.3758849782,  1.9064018250,
1951, 12.8674280974,  1.9028614208,
1952, 13.3758598116,  1.2339331611,
1953, 13.3112148377,  0.8338659022,
1954, 12.7412002452,  1.8839243661,
1955, 12.6638965040,  1.2480323744,
1956, 13.1909303055,  0.7477722114,
1957, 13.7026360164,  1.0166223431,
1958, 13.0946999147,  1.8368156861,
1959, 13.0245960472,  1.8315127150,
1960, 13.7912577379,  0.7202434317,
1961, 12.8616254544,  1.2872523250,
1962, 13.3491753346,  0.7257365800,
1963, 13.3409773082,  1.2923530667,
1964, 12.8596611898,  0.2676887222,
1965, 13.1258269556,  1.7760068961,
1966, 13.7573313388,  1.3081076111,
1967, 13.4035992009,  0.3665559550,
1968, 12.6216893520,  1.3274640439,
1969, 13.5151286560,  0.6567665694,
1970, 13.4754215229,  0.3334677006,
1971, 12.6004239640,  0.3161621483,
1972, 13.0759005695,  1.0248648575,
1973, 12.8381724922,  0.2866167450,
1974, 12.6449384228,  1.6253342656,
1975, 13.0437228807,  0.5267630444,
1976, 12.6425540338,  0.4952731775,
1977, 12.5730780148,  0.5124477261,
1978, 13.5149453398,  0.5207811269,
1979, 13.5451204947,  1.4622409342,
1980, 13.3500197448,  1.5711506067,
1981, 12.5388601829,  0.6105985317,
1982, 13.0172504375,  0.4456568292,
1983, 12.5347548066,  1.5391819400,
1984, 13.1233785520,  0.4354377483,
1985, 13.5696284199,  1.5247997892,
1986, 12.8148452687,  0.4135740461,
1987, 13.1860963770,  2.3546124967,
1988, 12.8633337237,  2.4039493750,
1989, 12.8693087016,  2.3934308475,
1990, 13.8176925685,  2.3219061433,
1991, 13.2024155787,  2.4650551442,
1992, 13.1119298240,  2.4134463364,
1993, 13.7733780010,  2.4097895928,
1994, 13.5513914383,  2.2620411917,
70548, 213.3746950000,  4.8981052800,
1995, 13.2899887650,  2.1367756319,
1996, 14.4977003097,  0.5771413967,
1997, 14.6265402381,  2.4579370456,
1998, 14.7908253757,  0.4528728039,
1999, 14.8425171769,  2.0032724478,
2000, 14.4473853069,  0.8367153078,
2001, 14.9431272790,  2.4996039783,
2002, 14.0641463131,  1.2083508489,
2003, 13.8738559808,  2.2965530700,
2004, 14.2133072001,  1.1594836308,
2005, 14.6906812691,  1.3838118633,
2006, 14.5364126586,  2.0066980672,
2007, 14.3043247854,  0.3423295289,
2008, 14.7449964130,  0.8353675867,
2009, 14.5814180034,  0.9826655200,
2010, 14.2077576654,  2.4518563144,
2011, 14.4962625147,  2.4862958600,
2012, 14.2905580947,  1.8652628211,
2013, 14.9946849604,  0.5838041283,
2014, 13.8882764867,  0.0195794669,
2015, 14.4621965268,  2.3060594600,
2016, 14.5243501242,  0.6587323067,
2017, 14.5912455497,  2.0806993233,
2018, 14.9852422602,  1.3921352950,
2019, 14.4624949356,  0.8059737400,
2020, 14.5496648738,  2.3899720942,
2021, 14.0877005581,  0.3961084122,
2022, 14.2854944135,  1.1162469000,
2023, 14.9025394863,  0.6707054750,
2024, 14.2238382310,  1.0115892811,
2025, 14.7353209352,  1.2046236953,
2026, 14.1108022559,  0.6974679656,
2027, 14.2356591952,  2.0729529231,
2028, 14.2130449250,  1.6809016800,
2029, 14.4259199831,  2.0938187383,
2030, 14.6432742326,  1.1360445400,
2031, 14.4152317151,  1.7856083800,
2032, 14.8187430289,  2.1452421417,
2033, 14.0704486109,  1.4325895392,
2034, 14.7972473103,  0.7758054242,
2035, 14.1926513550,  1.9553887350,
2036, 14.8573224085,  0.6201372867,
2037, 14.2295798150,  0.0804786717,
2038, 14.0741305757,  2.4235134647,
2039, 14.3505805260,  1.9455231267,
2040, 14.9611270847,  2.0130374317,
2041, 14.1952547606,  0.6419134881,
2042, 13.9018918241,  2.0020052778,
2043, 14.2115755596,  1.0999068308,
2044, 14.7095323477,  1.5693523261,
2045, 14.3092955795,  1.3641562100,
2046, 14.5132741548,  1.1708711267,
72457, 224.7274827800,  5.3659333300,
2047, 13.8320324601,  2.3021449594,
2048, 14.2176744810,  0.7315501794,
2049, 14.8493923203,  0.0639487092,
2050, 14.5196710222,  1.8040679867,
2051, 14.7164363912,  1.5957556206,
2052, 14.3678645074,  0.9304474289,
2053, 14.5566007105,  1.6292962936,
2054, 14.1049933423,  0.2444441500,
2055, 13.9235545360,  2.1773986942,
2056, 14.1032014783,  0.0024524400,
2057, 14.1195870327,  1.8635770742,
2058, 14.5390224490,  1.0236709861,
2059, 14.6984503008,  1.7577428533,
2060, 14.1346573679,  1.5221994661,
2061, 14.5663690556,  1.6671794689,
2062, 13.8437997832,  2.0323507156,
2063, 14.7841162483,  0.5446266917,
2064, 14.3500178799,  1.9000421328,
2065, 14.6763738586,  1.7354390850,
2066, 14.8287658248,  0.9177358831,
2067, 14.7903781756,  2.1442587850,
2068, 14.1126483268,  1.7285408367,
2069, 14.3662607614,  1.9066774144,
2070, 14.5283339182,  1.6837557400,
2071, 14.9873797438,  0.6738956553,
2072, 14.1795159182,  1.8752148956,
2073, 14.0338806129,  1.0736280144,
2074, 14.3208816187,  0.6135266181,
2075, 14.0933314795,  1.9677600061,
2076, 14.8429115538,  0.5774889078,
2077, 14.5321550934,  0.0907034767,
2078, 14.2483895858,  0.4526729544,
2079, 14.7299483494,  1.1003991344,
2080, 14.8440023928,  0.7860096467,
2081, 14.8471303604,  0.7787659467,
2082, 9.8367252450,  3.2617180700,
2083, 9.2207538745,  3.1173936761,
2084, 9.2116214601,  3.1620840267,
2085, 7.6301729357,  3.2668935850,
2086, 9.3695418868,  3.2740423842,
2087, 8.6846856943,  3.0280146500,
2088, 9.8669941578,  3.3144618675,
2089, 9.8663980069,  3.3148216300,
2090, 9.7198294693,  3.0525684317,
2091, 8.5977567290,  3.0215795536,
2092, 9.4651242236,  3.0077738717,
2093, 9.1659250938,  3.3313858372,
2094, 7.7617367263,  2.9947561278,
2095, 9.5525804451,  3.3621699333,
2096, 9.5516701234,  3.3624352344,
2097, 9.9201874521,  2.9840731467,
2098, 8.3596661869,  2.9795322000,
77669, 244.9444322200,  7.4874516700,
2099, 8.7402549504,  2.9645147311,
2100, 9.2375653020,  2.9365844889,
2101, 8.2713457259,  2.8825109817,
2102, 9.2442841256,  2.8841969878,
2103, 8.9597255550,  2.8727956469,
2104, 9.3561136714,  2.8633427300,
2105, 9.2944495218,  2.8694435689,
2106, 9.8450068721,  2.8714382400,
2107, 7.9226738927,  2.8328567325,
2108, 9.0227647778,  2.7662753283,
2109, 9.7576593580,  2.7822539883,
2110, 9.6685133688,  2.6830429761,
2111, 8.6693160955,  2.6838757675,
2112, 8.1428037469,  2.6721555856,
2113, 8.8348430089,  2.7035642117,
2114, 9.8752519499,  2.7139631489,
2115, 8.1075074163,  2.7199975067,
2116, 9.3384334396,  2.6526067728,
2117, 9.6317063952,  2.6671931111,
2118, 7.7962702823,  2.6236018242,
2119, 9.3206644607,  2.6148793072,
2120, 7.7307794834,  2.6126940861,
2121, 8.0674846590,  2.5825262500,
2122, 9.5040096236,  2.5705692258,
2123, 9.7344646892,  2.5797193489,
2124, 9.2552539138,  2.5155436322,
2125, 9.5014780413,  4.2802626444,
2126, 8.5622866294,  4.9775919789,
2127, 8.6721612546,  3.8375281483,
2128, 9.7477940117,  3.8672201117,
2129, 7.6219469867,  4.9851177922,
2130, 9.5393474341,  4.2467683461,
2131, 8.2531489662,  4.0981591144,
2132, 8.9722965325,  4.9264592750,
2133, 9.1926135645,  4.1583117292,
2134, 9.0570281178,  4.1692544997,
2135, 8.5151016917,  4.8802747622,
2136, 8.4981164342,  4.9070119292,
2137, 8.8106593338,  3.9374286178,
2138, 9.9076223111,  4.8037782919,
2139, 7.9573023533,  4.8461663489,
2140, 7.6642259333,  3.6638290800,
2141, 9.9247627630,  4.1361930983,
2142, 7.5056544567,  4.0608359692,
2143, 7.6282462995,  4.6173077094,
2144, 7.7227029217,  3.8983923033,
2145, 8.0448569592,  4.1453531289,
2146, 9.4053336862,  4.9427776611,
2147, 9.8220527863,  4.3859209256,
2148, 8.7240643669,  4.7785892522,
2149, 7.7035689334,  4.9225348867,
2150, 9.7814989257,  4.8371869264,
89076, 270.0125763900,  4.8191600000,
2151, 8.2806380822,  4.0835294456,
2152, 9.0710363804,  3.9360072100,
2153, 9.2087444831,  4.6467645600,
2154, 9.3357643046,  4.3559549378,
2155, 9.5225554643,  4.5955960500,
2156, 7.9612275864,  4.7362268039,
2157, 9.8529274674,  4.0177332025,
2158, 9.5142613510,  4.2564342822,
2159, 7.6692190752,  4.2993520375,
2160, 8.9257239880,  4.3486098200,
2161, 7.6880223096,  4.2040621233,
2162, 9.3645540659,  4.2085322900,
2163, 8.7125261068,  4.5631311844,
2164, 8.8151980080,  4.0932776806,
2165, 9.3579459712,  4.5587706800,
2166, 9.3508094971,  4.0236453500,
2167, 8.9992883192,  4.5150923064,
2168, 9.5500058562,  4.5283658892,
2169, 8.4206213196,  4.9478815744,
2170, 9.4271040207,  4.5164843475,
2171, 7.7100993087,  4.8780778797,
2172, 9.4949858978,  4.8090357292,
2173, 9.1961762902,  4.3807730175,
2174, 7.7038929299,  4.4862353300,
2175, 9.5665120764,  4.5618411303,
2176, 8.4227956502,  4.3194299575,
2177, 9.4414148637,  3.9526551150,
2178, 8.1730676195,  4.7464284606,
2179, 7.9568479113,  4.7492736119,
2180, 8.3943590498,  4.6698240267,
2181, 7.6393286838,  4.4667277600,
2182, 7.6909434928,  4.6753086955,
2183, 8.6986666020,  3.7778196547,
2184, 8.7123323278,  4.6564992078,
2185, 9.9100593537,  3.9823410617,
2186, 7.7772147588,  4.1344415442,
2187, 9.3249530151,  4.4573905425,
2188, 8.1871909919,  4.0301339017,
2189, 9.4360469195,  4.6784263100,
2190, 9.8042782052,  3.8628133550,
2191, 9.1667754255,  4.6833049166,
2192, 9.7227030128,  4.0719450750,
2193, 9.9798135162,  4.7437581386,
2194, 8.7586153530,  4.8965225700,
2195, 7.9856223495,  3.6077149533,
2196, 8.7396982404,  4.3814908022,
2197, 8.5313256399,  3.8089073917,
2198, 9.9456056396,  3.6526688942,
2199, 9.7252887418,  4.2494265525,
2200, 9.9072758869,  4.1534937772,
2201, 9.4793066007,  3.6927425775,
2202, 9.4071847150,  3.7582498322,
90021, 277.3901433300,  4.3094411100,
2203, 8.7043794184,  3.6870539675,
2204, 9.2275459917,  3.9842715094,
2205, 8.3010115074,  4.0518356625,
2206, 9.5275628040,  4.3099899442,
2207, 8.6206143106,  4.1152892381,
2208, 8.8692848223,  4.2946720867,
2209, 9.7124678360,  3.7050217121,
2210, 9.5098377941,  3.6845252489,
2211, 8.3522247911,  3.6098963728,
2212, 9.5190885313,  4.0103846981,
2213, 9.5334233453,  4.3967520300,
2214, 8.4605267039,  4.2594795080,
2215, 7.9261405214,  3.7562530094,
2216, 8.3933350198,  4.2651347247,
2217, 7.5666011543,  3.8365474266,
2218, 9.6863164042,  4.3642065672,
2219, 7.9890015414,  3.8623825500,
2220, 9.3064302081,  3.6998456767,
2221, 8.0085662303,  4.1822224328,
2222, 9.8738149173,  4.3289413794,
2223, 9.5485830544,  3.9815650117,
2224, 7.8388224813,  3.2439348519,
2225, 7.8838670461,  3.3897775925,
2226, 7.9526018696,  3.3415622183,
2227, 8.0231302229,  3.0948226100,
2228, 7.9488134544,  3.3832366130,
2229, 8.0911549033,  3.2890085467,
2230, 8.1578301430,  3.2540632975,
2231, 8.1800310851,  3.2864131217,
2232, 7.8215434004,  3.4510953261,
2233, 8.8318739634,  3.5959849850,
2234, 8.4759491961,  3.3198770250,
2235, 9.8183562792,  3.5114729597,
2236, 9.8772348741,  3.4999124483,
2237, 8.7303690439,  3.4083845889,
2238, 9.5523865864,  3.0901622253,
2239, 8.6784472035,  3.3118124058,
2240, 8.0349531259,  3.4699125544,
2241, 8.8052691887,  3.2087011333,
2242, 7.9347251177,  3.5822337028,
2243, 9.3770522305,  3.1353595258,
2244, 9.5022917087,  2.7636533461,
2245, 8.9825646094,  3.5505019700,
2246, 8.4571175511,  3.2989835381,
2247, 8.7988226050,  3.0963118728,
2248, 8.9057908213,  3.3216699111,
2249, 8.9433569073,  3.4403385197,
2250, 9.8052716217,  3.1339147168,
2251, 8.4574403710,  3.3640339775,
2252, 8.6709851084,  3.5094897311,
2253, 8.7173116979,  3.3702053956,
2254, 7.6332568242,  3.5744078750,
2255, 7.5361884412,  4.8601097975,
2256, 10.0547807166,  2.5123218267,
2257, 12.0501480013,  2.5416653758,
2258, 10.0340124857,  2.5406024217,
2259, 11.4862114415,  2.5827735089,
2260, 10.5794303070,  2.5543358386,
2261, 10.5277473566,  2.5988011114,
2262, 11.1385027605,  2.6045185439,
2263, 10.1065795497,  2.6077361800,
2264, 10.4668509728,  2.6179325967,
2265, 10.4954331227,  2.7294161925,
2266, 12.0565070693,  2.7295267933,
2267, 10.6962270471,  2.6985592589,
2268, 11.5128110853,  2.6999383464,
2269, 10.6174104130,  2.6923580667,
2270, 12.4146965854,  2.6992212742,
2271, 11.5278241530,  2.6977103833,
2272, 11.0308965631,  2.6908293467,
2273, 12.2183927261,  2.6905423933,
2274, 10.1546486048,  2.7432848758,
2275, 11.7661600486,  2.7385491711,
2276, 10.1647288902,  2.7837253633,
2277, 11.1278400102,  2.7828414806,
2278, 10.1216526359,  2.7653962478,
2279, 11.0775059078,  2.8075744300,
2280, 11.7575271520,  2.8187525800,
2281, 10.5230180321,  2.8439685717,
2282, 12.3598682098,  2.8762577650,
2283, 11.9468070550,  2.9041751794,
2284, 11.5574101887,  2.9087310955,
2285, 10.5197551040,  2.9344643133,
2286, 11.7826956666,  2.9787764078,
2287, 11.7423100107,  2.9678034828,
2288, 11.9124279392,  2.9931517650,
2289, 10.9022398565,  3.3459745911,
2290, 12.0209713560,  3.0124801350,
2291, 11.5171084700,  3.3352843372,
2292, 11.8930549079,  3.3082607083,
2293, 10.4654842518,  3.0382830472,
2294, 12.3934992635,  3.2880909725,
2295, 10.1508552412,  3.0639608425,
2296, 11.5811653950,  3.0903511533,
2297, 10.8059865888,  3.2087873175,
2298, 11.2303278939,  3.2009984522,
2299, 12.1565969059,  3.2019032917,
2300, 11.4671888896,  3.2208310822,
2301, 11.7774072986,  3.1734648800,
2302, 10.4789275024,  3.2322836789,
2303, 11.5750907744,  3.2387826197,
2304, 10.0761366148,  3.1440054067,
2305, 10.2202328695,  3.2436605378,
2306, 10.1637142796,  3.2483551089,
2307, 10.6885426660,  3.2599774725,
2308, 10.7792962041,  3.2582124022,
2309, 11.5836953529,  3.1097551467,
2310, 10.7041044358,  4.8549473489,
2311, 10.4420207169,  3.6426851478,
2312, 10.8846113563,  4.8912623867,
2313, 10.8244587840,  4.5702458677,
2314, 10.9329294084,  3.7717150783,
2315, 10.8332006458,  3.8412988416,
2316, 10.4805625453,  4.6151877694,
2317, 10.4377791078,  4.2007621403,
2318, 10.3320179503,  4.2286432567,
2319, 10.2852370844,  4.5258924478,
2320, 10.2443198597,  4.7667958967,
2321, 10.7659461512,  4.8770973383,
2322, 10.5222217935,  3.8744250889,
2323, 10.3664373843,  4.2607598642,
2324, 10.7199168754,  4.6097597967,
2325, 10.3619555105,  4.8122112272,
2326, 10.7919878215,  4.9900775153,
2327, 10.5820585987,  4.7461229289,
2328, 10.3387276247,  3.5993969922,
2329, 10.4231742891,  4.3029756522,
2330, 10.4678362370,  3.8710430858,
2331, 11.0507468529,  4.4504538294,
2332, 10.5213030600,  4.5659502800,
2333, 10.0458940084,  4.7566040289,
2334, 11.0887829232,  4.1232037400,
2335, 10.0440113477,  4.4713017342,
2336, 10.9770427121,  3.6247279267,
2337, 10.5934754384,  4.7661830600,
2338, 10.3219277871,  3.9397666822,
2339, 10.5829162703,  4.8104434056,
2340, 10.3668648180,  4.8075486597,
2341, 10.2080035098,  4.4783115792,
2342, 10.7502296150,  3.6939180800,
2343, 10.6808333568,  3.7902825536,
2344, 10.7332699380,  4.0182954033,
2345, 10.7310137211,  4.1347517600,
2346, 10.8717223816,  3.7718806450,
2347, 10.3889250418,  4.8701233992,
2348, 11.0853202120,  4.4890752450,
2349, 10.5967902488,  4.1665843133,
2350, 10.5965973930,  4.1661130300,
2351, 11.0279796740,  3.9581833400,
2352, 10.6319991707,  4.7265343375,
2353, 10.5067256558,  3.7827149400,
2354, 10.0965348653,  3.8746411344,
2355, 10.0167136366,  4.0377302156,
2356, 10.7232458372,  4.1887476250,
2357, 10.7432759745,  4.6428337908,
2358, 10.8263058404,  3.6217417022,
2359, 10.4548569293,  3.8654775500,
2360, 10.2805457044,  4.0446306867,
2361, 10.3038718399,  3.7354076047,
2362, 12.3893054309,  4.9280534642,
2363, 11.7694585819,  4.8647944622,
2364, 12.2912754786,  3.8868374100,
2365, 11.7319089792,  4.3549557511,
2366, 11.6702579177,  3.7077138794,
2367, 11.7081717284,  4.8363437722,
2368, 11.3892116115,  3.7378170992,
2369, 11.1360080300,  4.5509012950,
2370, 11.7434141265,  4.0684486100,
2371, 11.7104468339,  4.9522649800,
2372, 11.2601279320,  4.8318793822,
2373, 11.2635472375,  4.3348033633,
2374, 12.0299971114,  3.8020864144,
